1174.919	13.801	-570.714	179.9999	-24.9996	0.0
1175.927	13.811	-570.71	-179.9998	-25.0003	-0.0
1176.926	13.823	-570.711	179.9998	-24.9998	0.001
1177.934	13.832	-570.706	-179.9998	-25.0005	0.0
1178.917	13.841	-570.714	180.0	-24.9993	0.0
1179.918	13.85	-570.718	-179.9996	-24.9994	-0.0
1180.925	13.843	-570.712	-179.9998	-25.0001	-0.0
1181.923	13.856	-570.711	179.9997	-24.9996	0.0
1182.922	13.862	-570.714	-179.9996	-24.9997	-0.0
1183.928	13.874	-570.707	180.0	-25.0004	0.0
1184.919	13.883	-570.715	179.9999	-24.9994	0.0
1185.917	13.893	-570.717	-179.9997	-24.9995	-0.0
1186.931	13.902	-570.711	-179.9998	-25.0003	-0.0
1187.926	13.911	-570.708	-179.9999	-24.9999	-0.0
1188.924	13.92	-570.709	179.9999	-25.0	0.0
1189.921	13.93	-570.709	-179.9995	-25.0001	-0.0
1190.925	13.939	-570.708	-179.9996	-24.9998	-0.0
1191.916	13.948	-570.718	-179.9997	-24.9994	-0.0
1192.928	13.958	-570.71	-179.9998	-25.0002	-0.0
1193.924	13.967	-570.709	-179.9999	-25.0003	0.0
1194.92	13.976	-570.716	-179.9999	-24.9994	0.0
1195.93	13.986	-570.707	180.0	-25.0003	0.0
1196.92	13.995	-570.715	180.0	-24.9998	0.0
1197.921	14.002	-570.711	-179.9997	-24.9995	-0.0
1198.924	14.011	-570.711	-179.9998	-24.9998	-0.0
1199.927	14.021	-570.711	-179.9998	-25.0001	-0.0
1200.93	14.031	-570.71	-179.9997	-25.0003	0.0
1201.924	14.037	-570.715	-179.9995	-24.9995	-0.0
1202.926	14.05	-570.713	179.9997	-24.9997	0.001
1203.854	14.055	-570.706	-179.9995	-25.0007	-0.0
1204.847	14.064	-570.709	179.9999	-24.9998	0.0
1205.847	14.074	-570.707	180.0	-25.0001	0.0
1206.842	14.081	-570.714	-179.9997	-24.9998	-0.0
1207.842	14.09	-570.711	179.9998	-25.0001	0.0
1208.728	14.094	-570.706	-179.9995	-25.0003	-0.0
1209.722	14.103	-570.712	180.0	-25.0	0.0
1210.736	14.114	-570.701	-179.9998	-25.001	0.0
1211.647	14.118	-570.706	-179.9996	-25.0002	-0.0
1212.64	14.128	-570.712	179.9999	-24.9999	0.0
1213.647	14.135	-570.709	-179.9996	-25.0004	-0.0
1214.645	14.146	-570.712	180.0	-24.9997	0.0
1215.637	14.153	-570.717	-179.9996	-24.9994	-0.0
1216.643	14.163	-570.713	180.0	-24.9998	0.0
1217.648	14.17	-570.709	179.9999	-25.0002	0.0
1218.653	14.178	-570.705	-179.9996	-25.0007	-0.0
1219.53	14.185	-570.707	-179.9997	-25.0003	-0.0
1220.534	14.192	-570.702	-179.9997	-25.0008	-0.0
1221.533	14.203	-570.707	179.9999	-25.0006	0.0
1222.528	14.21	-570.707	179.9999	-25.0	0.0
1223.525	14.217	-570.712	179.9998	-24.9998	0.0
1224.528	14.222	-570.705	-179.9993	-25.0002	-0.0
1225.525	14.233	-570.709	-179.9996	-25.0001	-0.0
1226.521	14.241	-570.713	-179.9996	-25.0	-0.0
1227.517	14.248	-570.716	-179.9996	-24.9998	-0.0
1228.519	14.257	-570.717	-179.9995	-24.9993	-0.0
1229.514	14.283	-570.719	179.9996	-24.9992	0.001
1230.524	14.292	-570.713	179.9997	-24.9998	0.001
1231.518	14.296	-570.715	180.0	-24.9996	0.0
1232.527	14.305	-570.709	-179.9999	-25.0002	0.0
1233.52	14.313	-570.71	-179.9997	-25.0001	-0.0
1234.522	14.321	-570.714	179.9998	-25.0001	0.0
1235.522	14.33	-570.712	180.0	-24.9996	0.0
1236.529	14.336	-570.705	-179.9996	-25.0002	-0.0
1237.515	14.344	-570.715	180.0	-24.9995	0.0
1238.515	14.349	-570.717	-179.9996	-24.9995	-0.0
1239.521	14.361	-570.709	179.9998	-25.0001	0.0
1240.521	14.367	-570.71	-179.9997	-25.0001	-0.0
1241.521	14.376	-570.711	179.9999	-25.0001	0.0
1242.511	14.381	-570.718	179.9999	-24.999	-0.0
1243.525	14.388	-570.711	-179.9995	-24.9998	-0.0
1244.523	14.397	-570.711	-179.9998	-24.9998	-0.0
1245.521	14.406	-570.711	179.9999	-24.9998	0.0
1246.518	14.428	-570.711	179.9999	-24.9999	0.0
1247.524	14.438	-570.713	179.9997	-25.0001	0.001
1248.52	14.444	-570.712	179.9998	-25.0001	0.0
1249.531	14.451	-570.703	179.9999	-25.0008	0.0
1250.512	14.457	-570.717	180.0	-24.9992	0.0
1251.522	14.464	-570.707	-179.9999	-24.9999	-0.0
1252.526	14.471	-570.708	-179.9997	-25.0001	-0.0
1253.515	14.478	-570.716	-179.9996	-24.9996	-0.0
1254.518	14.488	-570.716	179.9997	-24.9997	0.0
1255.526	14.492	-570.705	-179.9998	-25.0005	-0.0
1256.528	14.499	-570.704	-179.9995	-25.0007	-0.0
1257.521	14.523	-570.708	-179.9998	-24.9998	-0.0
1258.523	14.531	-570.707	-179.9996	-24.9999	-0.0
1259.518	14.538	-570.716	-179.9999	-24.9996	0.0
1260.518	14.545	-570.714	179.9999	-24.9997	0.0
1261.439	14.55	-570.713	180.0	-24.9995	0.0
1262.438	14.558	-570.71	179.9998	-24.9997	0.0
1263.32	14.562	-570.71	179.9998	-25.0002	0.0
1264.319	14.57	-570.715	179.9997	-24.9995	0.0
1265.317	14.592	-570.711	179.9998	-24.9996	0.0
1266.324	14.6	-570.71	179.9997	-25.0	0.001
1267.316	14.605	-570.717	179.9999	-24.9996	0.0
1268.328	14.611	-570.704	-179.9999	-25.0005	-0.0
1269.319	14.617	-570.71	-179.9997	-25.0001	-0.0
1270.324	14.626	-570.708	179.9997	-25.0005	0.0
1271.234	14.629	-570.715	-179.9997	-24.9996	-0.0
1272.238	14.635	-570.712	-179.9999	-25.0	-0.0
1273.123	14.656	-570.706	179.9998	-25.0001	0.0
1274.12	14.663	-570.714	-179.9999	-24.9999	-0.0
1275.123	14.669	-570.71	180.0	-25.0002	0.0
1276.126	14.676	-570.706	179.9998	-25.0006	0.0
1277.114	14.683	-570.718	179.9997	-24.9993	0.0
1278.115	14.687	-570.713	-179.9995	-24.9996	-0.0
1279.126	14.697	-570.711	179.9995	-25.0001	0.0
1280.126	14.718	-570.705	179.9998	-25.0004	0.0
1281.121	14.726	-570.711	179.9998	-25.0002	0.0
1282.121	14.731	-570.713	-179.9999	-24.9996	-0.0
1283.121	14.739	-570.707	179.9996	-25.0	0.001
1284.128	14.744	-570.703	180.0	-25.0005	0.0
1285.121	14.752	-570.707	179.9995	-25.0002	0.001
1286.128	14.771	-570.702	-179.9997	-25.0007	-0.0
