1347.510153128109	-4.3053588593644605	-638.0
1348.511327905097	-4.295421922947824	-638.0
1349.5344241307282	-4.0814050814847604	-638.0
1350.5317516284738	-4.069576495832102	-638.0
1351.5615131269901	-3.6189657001952185	-638.0
1352.5835858554847	-3.386418011456655	-638.0
1353.5733590916802	-3.377652441036588	-638.0
1354.5868053363822	-3.145229363717867	-638.0
1355.6017643280327	-3.1364638423570597	-638.0
1356.6115403928516	-2.906213060064566	-638.0
1357.6096370695857	-2.897682114889676	-638.0
1358.622106818936	-2.664789493315247	-638.0
1359.6257299950546	-2.656024069858425	-638.0
1360.6315055099683	-2.425773287667667	-638.0
1361.6444659925005	-2.4160079130112777	-638.0
1362.6405754823381	-2.407242538305013	-638.0
1363.6354813553119	-2.3982425383050128	-638.0
1364.6618381417943	-2.1669919515718945	-638.0
1365.651230091176	-2.157991951571894	-638.0
1366.6519009969181	-2.1502879289842625	-638.0
1367.655253919804	-2.1415226032293617	-638.0
1368.6586187519845	-2.1315226032293566	-638.0
1369.661873885146	-2.121287928984266	-638.0
1370.4501778033841	-1.8821562889432286	-638.0
1371.4526051491189	-1.8680919042522106	-638.0
1372.586384145316	-2.096818580346593	-638.0
1373.5782181766021	-2.089226625669319	-638.0
1374.578594923089	-2.0789919515718935	-638.0
1375.1179509981487	-2.270419204044913	-638.0
1376.118255788362	-2.262591295803624	-638.0
1377.2246037027276	-2.2681272019118808	-638.0
1378.2181784566792	-2.2602998113992214	-638.0
1379.4381638179932	-2.4814932227932047	-638.0
1380.3482161050922	-2.477024069858423	-638.0
1381.3255155835764	-2.6896821148896777	-638.0
1382.3331850315365	-2.681509477442617	-638.0
1383.3150105263596	-2.892932799479695	-638.0
1384.3066964563097	-2.8849948850268277	-638.0
1385.297857442101	-3.0974180114566536	-638.0
1386.3033303214738	-3.090652441036582	-638.0
1387.2937267308175	-3.302965700195223	-638.0
1388.1702284011194	-3.2962000810846703	-638.0
1389.1442862838746	-3.732170798451463	-638.0
1390.15826587323	-3.5006227671834864	-638.0
1390.9019681769805	-3.9254156377347513	-638.0
1391.8987121961188	-3.9186497681994865	-638.0
1393.1070644078188	-4.144204774337581	-638.0
1394.1039025710174	-4.1339073305320255	-638.0
1395.0692334571786	-4.568878145700424	-638.0
1396.0649912316292	-4.561878145700426	-638.0
1396.8158317828331	-4.984438136208119	-638.0
1397.810918785439	-4.957605778334589	-638.0
1399.0111377880492	-5.402516365645688	-638.0
1399.9740468256473	-5.843725767157025	-638.0
1400.9837868613135	-5.8344919732612155	-638.0
1401.9614215447186	-6.047509743968867	-638.0
1402.9633464519065	-6.040678468933912	-638.0
1403.9169490386064	-6.69566661506483	-638.0
1404.9247352562559	-6.6887322215424305	-638.0
1405.879279529052	-7.124637039018737	-638.0
1406.8793428682436	-7.1187030367108335	-638.0
1407.840146602814	-7.772559382288144	-638.0
1408.8555023947088	-7.543907254752675	-638.0
1409.8096132931462	-8.200296354799455	-638.0
1410.7982888014667	-8.195296354799453	-638.0
1411.7828045592437	-8.629867731360697	-638.0
1412.7654794212808	-8.843052516250971	-638.0
1413.7328786083792	-9.277722170166719	-638.0
1414.729998807536	-9.25572217016672	-638.0
1415.6908037700946	-9.907708327790484	-638.0
1416.6863967914485	-9.904410523980943	-638.0
1417.6677050345877	-10.340147985533985	-638.0
1418.6468034681218	-10.333915218673013	-638.0
1419.6118384818787	-10.991138234375832	-638.0
1420.5702932732547	-11.64812906973728	-638.0
1421.5587138253702	-11.640896595979044	-638.0
1422.5158737726954	-12.29697910640936	-638.0
1423.5249294871849	-12.291817472761778	-638.0
1424.481405724067	-12.948576861047208	-638.0
1425.473269562783	-12.925273402107557	-638.0
1426.4143338763613	-13.802750671821045	-638.0
1427.4089131950077	-13.796446625812923	-638.0
1428.3631667689892	-14.454366083929592	-638.0
1429.2839497511395	-14.449134246235104	-638.0
1430.2373209339116	-15.106053264043648	-638.0
1431.1199163204578	-15.102053264043647	-638.0
1432.2922567529054	-15.769917813127833	-638.0
1433.2903980212127	-15.747686165593109	-638.0
1434.0172753394102	-16.611753616663833	-638.0
1435.0083014642105	-16.609217714664123	-638.0
1436.1956125437355	-17.27838804859292	-638.0
1437.1861852050145	-17.27192543731706	-638.0
1438.1456925212706	-17.928768465772148	-638.0
1439.0547703447844	-17.924381513367262	-638.0
1439.9980984180893	-18.804784874751356	-638.0
1440.8831427268508	-18.78447776396302	-638.0
1441.834156887492	-19.44124065739068	-638.0
1442.837486276413	-19.435471473854626	-638.0
1443.7950831159565	-20.0933884489787	-638.0
1444.7815227263993	-20.08661911841646	-638.0
1445.7219875480357	-20.966715585886302	-638.0
